NAME_x,bike_percent,walk_percent,transit_percent,car_percent,taxi_motorcycle_other_percent,wfh_percent,metropolitan statistical area/micropolitan statistical area_x,CBSAFP,NAME_y,metropolitan statistical area/micropolitan statistical area_y,associates_degree,bachelors_degree,bachelors_plus_percent,doctorate_degree,edu_high_school_grad,edu_less_than_hs,edu_some_college,education_total,ged_or_alternative,grade_1,grade_10,grade_11,grade_12_no_diploma,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,high_school_diploma,kindergarten,labor_force_total,masters_degree,median_age,median_income,median_mortgage_burden,median_rent,median_rent_burden,mortgage_10_15,mortgage_10_15_pct,mortgage_15_20,mortgage_15_20_pct,mortgage_20_25,mortgage_20_25_pct,mortgage_25_30,mortgage_25_30_pct,mortgage_30_35,mortgage_30_35_pct,mortgage_35_40,mortgage_35_40_pct,mortgage_40_50,mortgage_40_50_pct,mortgage_less_10,mortgage_less_10_pct,mortgage_over_50,mortgage_over_50_pct,mortgage_total,no_schooling,nursery_school,population,professional_degree,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,some_college_1_or_more_years,some_college_less_1_year,total_rent_burden,total_unemployed,unemployment_rate
"Pullman, WA Micro Area",1.5,11.7,3.4,72.7,1.1,9.5,39420,39420,"Pullman, WA Micro Area",39420,2441,6602,50.158065443199085,1809,15.055220265221497,3.92905530237714,30.85765898920228,24357,579,0,103,116,382,0,13,0,5,37,0,28,107,3088,0,40563,3326,26.1,52893,20.7,1002,39.2,910,18.74356333676622,858,17.672502574665295,786,16.189495365602472,599,12.337796086508751,323,6.652935118434604,231,4.757981462409886,157,3.233779608650875,547,11.266735324407827,435,8.959835221421216,4855,166,0,47042,480,266,2.774590591425889,706,7.364138938145405,917,9.565035986231354,840,8.76186502555544,696,7.259831021174507,497,5.184103473453635,551,5.747366225096485,737,7.687493480755189,3561,37.144049233336816,3602,1473,9587,1634,4.0283016542168975
"Punta Gorda, FL Metro Area",0.5,1.0,0.2,80.7,2.2,15.3,39460,39460,"Punta Gorda, FL Metro Area",39460,16670,25246,25.310375406443985,1586,32.952138141688835,7.753842743127402,33.98364370873978,162384,8304,32,2249,1955,3495,73,92,51,37,205,138,1020,1001,45205,349,174984,11278,60.0,66154,24.6,1289,35.2,4209,12.585217079296736,5651,16.89690228441574,4847,14.492883626360484,3602,10.770242793924172,2615,7.819040784595144,2412,7.21205597416577,2654,7.935653629948571,2382,7.122353785432364,4978,14.884583183829688,33444,1871,23,195083,2990,382,2.5975792193662453,761,5.174758601931185,1304,8.867129062967496,1259,8.561131510947913,1552,10.553515571875426,1328,9.03032775737794,1169,7.949136406908745,1567,10.655514755881953,3943,26.812185502515977,23731,14783,14706,4137,2.3642161569057745
"Putnam, CT Micro Area",0.1,0.6,0.1,87.7,0.8,10.6,39480,39480,"Putnam, CT Micro Area",39480,7400,10581,26.15902433528616,793,35.21856692203696,7.894885083370888,30.727523659305994,71008,3423,14,1222,720,1016,0,0,41,45,187,211,599,823,21585,16,80298,6497,43.9,87564,21.8,1153,27.5,3176,15.743815991672037,4340,21.51390472413622,3633,18.009220244881774,2037,10.097655281812322,1843,9.135973826401626,686,3.400584940266693,891,4.416794725623358,1245,6.171615525702672,2305,11.426163684132256,20173,686,26,95829,704,638,6.845493562231759,714,7.660944206008584,1302,13.969957081545065,888,9.527896995708154,1419,15.225321888412015,911,9.774678111587985,648,6.9527896995708165,482,5.171673819742489,1515,16.255364806866954,9563,4856,9320,3275,4.07855737378266
"Quincy, IL-MO Micro Area",0.3,2.5,0.5,88.8,1.0,6.8,39500,39500,"Quincy, IL-MO Micro Area",39500,4725,8886,25.6793768574814,377,36.10069734465142,7.284240787863483,30.935685010003688,51481,1962,5,543,993,696,0,15,22,0,28,185,451,611,16623,7,60299,3379,40.9,63470,17.6,803,26.1,3186,25.780870691050332,2851,23.07007606408804,1760,14.24178669687652,994,8.043372714031397,490,3.965042887198576,338,2.7350703997410584,409,3.309597022171872,1483,12.000323676970384,790,6.392620165075255,12358,158,36,75111,578,429,5.120553831463356,1122,13.392217713058008,1102,13.153497254714727,998,11.912150871329672,864,10.312723800429696,453,5.407018381475293,520,6.20673191692528,539,6.433516352351397,1668,19.909286225829558,6454,4747,8378,1486,2.464385810709962
"Racine-Mount Pleasant, WI Metro Area",0.2,1.0,0.9,87.0,2.0,8.9,39540,39540,"Racine-Mount Pleasant, WI Metro Area",39540,14996,25503,27.98611929741837,890,29.884769539078157,8.415360132028765,33.713751031474715,135728,6145,0,1377,2230,2940,86,124,285,175,586,138,957,1250,34417,27,157246,10043,40.5,75331,20.5,1017,26.5,7204,19.364029782544417,8092,21.75093406445717,5722,15.380480068811655,4038,10.85396339004919,2537,6.819342526140365,1672,4.494261215493374,1698,4.564148052576405,2727,7.330054027900975,3446,9.262693868774024,37203,1242,5,196888,1549,1009,4.420397791991588,2980,13.055287829667922,3230,14.150530097257514,2738,11.9950933146412,2631,11.526329624112854,1695,7.425742574257425,1037,4.543064925961623,1658,7.263646718654167,4479,19.62236046613511,19416,11347,22826,4261,2.70976686211414
"Raleigh-Cary, NC Metro Area",0.2,1.1,0.6,73.5,1.2,23.4,39580,39580,"Raleigh-Cary, NC Metro Area",39580,86785,302685,50.230744740474464,23313,17.284037264995867,7.060982320589225,25.424235673940444,983121,26264,220,8170,9695,10708,132,1667,852,2374,5704,1744,6795,9580,143659,233,1148453,141968,37.5,96066,18.5,1459,28.9,61992,22.86051442795243,62062,22.886328016963216,37872,13.965889185950031,24432,9.009680095879045,13960,5.147967179865401,9273,3.4195630128146037,9969,3.67622384069328,29865,11.013183368673364,21006,7.746289296579699,271175,11352,192,1449594,25863,6673,3.638971293953407,17758,9.683928104004886,22797,12.431834045894774,23947,13.058960823662858,20888,11.390803594799756,17791,9.701923915888669,11444,6.240729430241689,15171,8.27316551784312,38443,20.964030189337755,114569,48597,183376,33046,2.8774359943332466
"Rapid City, SD Metro Area",0.6,2.2,0.3,86.2,1.3,9.3,39660,39660,"Rapid City, SD Metro Area",39660,12506,22703,32.528520896357485,1515,27.55550076340221,5.31062409316352,34.60535424707679,105449,6451,0,1000,889,1230,0,72,5,0,72,165,513,498,22606,36,122132,7699,40.2,71985,22.7,1083,28.4,3530,13.840423446383063,4810,18.85904724563811,4737,18.572828857086847,2949,11.56243873750245,2071,8.119976475200941,1448,5.677318172907273,1562,6.124289355028425,1788,7.010390119584395,2518,9.87257400509704,25505,1082,38,151064,2384,852,4.751282623243363,1539,8.582422484943118,1902,10.606736560339058,2498,13.93040374749052,2228,12.42471559223734,2189,12.207227303145215,1140,6.357349988846754,1382,7.706892705777381,2849,15.88779834931965,16536,7449,17932,2528,2.069891592702977
"Raymondville, TX Micro Area",0.0,2.3,0.0,88.2,0.1,9.4,39700,39700,"Raymondville, TX Micro Area",39700,704,1212,12.181916621548456,25,34.61984685590533,32.26854358419058,20.92969293835564,12929,841,46,536,400,469,133,157,146,181,411,216,311,469,3635,0,15904,308,33.7,45645,18.1,868,29.1,196,20.696937697993665,242,25.55438225976769,110,11.615628299894404,78,8.236536430834214,9,0.9503695881731784,5,0.5279831045406547,15,1.583949313621964,111,11.721224920802534,144,15.205913410770854,947,697,0,20218,30,97,6.190172303765156,170,10.848755583918315,228,14.550095724313977,36,2.297383535417996,113,7.211231652839821,130,8.296107211231654,33,2.105934907466496,178,11.359285258455648,262,16.719846841097638,1165,837,1567,645,4.055583501006036
"Reading, PA Metro Area",0.1,2.8,1.0,83.5,1.9,10.6,39740,39740,"Reading, PA Metro Area",39740,27222,51020,27.16939162140192,3056,36.85712439330501,11.620313525684413,24.35317045960865,294011,12938,52,5450,5873,6210,104,366,360,670,1250,1075,4879,3485,95426,12,346504,21726,39.9,77684,19.9,1143,29.8,13295,18.87314746465277,15964,22.66197263074215,10664,15.138265856566916,7592,10.777355062177048,4059,5.7620237351655215,2840,4.031571177105218,3608,5.1217988757026855,6124,8.693430242462098,6087,8.640906251774458,70444,4364,15,429989,4079,1841,3.932164292274504,4691,10.019436553535956,5972,12.755505243597684,4996,10.67088147974113,4571,9.763130353061792,3985,8.51150174074628,2680,5.724171810589718,4352,9.295371537196436,10773,23.00988914756829,27677,16702,46819,11745,3.3895712603606305
"Red Bluff, CA Micro Area",0.1,1.6,0.1,86.9,1.0,10.2,39780,39780,"Red Bluff, CA Micro Area",39780,4760,5952,18.843192237503896,159,28.773311968665155,13.720122846842036,38.66337294698892,44934,1355,38,640,742,1243,132,216,266,101,500,170,489,523,11574,20,51392,1704,40.1,61834,24.1,1159,31.8,1177,12.542625745950552,1604,17.092924126172207,1730,18.435635123614663,925,9.857203751065644,768,8.184143222506394,861,9.175191815856778,653,6.958653026427962,457,4.86999147485081,1154,12.297527706734869,9384,1085,0,65520,652,161,2.024647887323944,654,8.224346076458753,851,10.701710261569415,1157,14.54979879275654,567,7.130281690140845,530,6.664989939637827,452,5.684104627766599,1036,13.028169014084506,1754,22.05734406438632,8593,4020,7952,1839,3.5783779576587795
"Redding, CA Metro Area",0.8,2.0,0.5,87.2,0.9,8.6,39820,39820,"Redding, CA Metro Area",39820,15288,20528,23.266685790040857,866,26.368548768480544,7.93025653748052,42.43450890399807,128987,5304,7,1364,1996,2879,13,101,66,62,334,249,634,955,28708,2,146605,6528,41.7,71931,23.3,1267,30.5,3996,13.840878390080013,5845,20.245228776280698,3773,13.068477018461431,3142,10.882892868276125,2225,7.706695299781788,1306,4.523570364725849,2116,7.3291538221745,2029,7.027813376744831,4298,14.886910740881854,28871,1567,0,181554,2089,936,3.779985461594378,2195,8.864388983119294,2562,10.34649866731282,2953,11.925531055649786,2582,10.427267587432356,2324,9.385348517890316,1582,6.388821581455456,2064,8.335352556336321,5711,23.06356514013408,26449,12998,24762,5115,3.4889669520139157
"Red Wing, MN Micro Area",0.3,2.2,1.0,85.6,0.7,10.2,39860,39860,"Red Wing, MN Micro Area",39860,4359,6422,27.89786782895512,189,32.95735657910237,6.334668394392744,32.81010719754977,33956,1481,0,377,529,551,20,4,0,15,19,42,193,132,9710,1,38566,2280,42.3,82749,20.4,939,29.3,1603,17.148053059477963,2152,23.02096705177578,1655,17.704321780059907,910,9.734702610183996,527,5.637569533590073,444,4.7496790757381255,436,4.664099272571673,721,7.712879760376551,793,8.483097988874626,9348,268,0,47844,582,235,5.441074322759897,361,8.358416300069461,529,12.248205603148875,347,8.03426719147951,595,13.776337115072934,436,10.094929381801345,262,6.066219032183376,378,8.752025931928689,814,18.846955313730028,4324,2458,4319,898,2.32847585956542
"Reno, NV Metro Area",0.4,2.2,1.8,82.7,2.1,10.8,39900,39900,"Reno, NV Metro Area",39900,34730,75383,31.37694872258545,6206,24.379757990367494,11.415356481564022,32.827936805483034,392629,16268,228,6006,6463,9052,624,766,988,1587,4759,543,3350,4132,79454,125,453621,33074,39.4,84684,21.6,1491,30.1,15304,17.165610453704222,16967,19.0309012394145,14553,16.32325724861197,9971,11.1838932196736,6241,7.000168246312602,4166,4.672760921989793,4363,4.893724412539958,7505,8.417923840502496,9725,10.907969267006898,89155,6063,134,556539,8532,2772,3.2668261581794398,6447,7.597845686068847,11342,13.366645846346032,10249,12.078535820772396,9837,11.592990230162751,8024,9.45635392973731,5541,6.530116790213664,8482,9.996110921240264,18934,22.313884011172263,63010,31152,84853,14962,3.298348180529561
"Rexburg, ID Micro Area",0.8,10.4,0.9,75.5,0.5,11.9,39940,39940,"Rexburg, ID Micro Area",39940,3600,6690,34.00907494145199,462,20.704039812646368,5.130269320843092,40.15661592505855,27328,907,0,191,285,268,0,44,9,0,145,21,131,125,4751,0,54836,1954,22.4,60690,20.4,960,30.1,1023,20.04310344827586,1080,21.15987460815047,833,16.320532915360502,571,11.18730407523511,405,7.934952978056427,251,4.917711598746082,206,4.036050156739812,377,7.386363636363637,349,6.837774294670846,5104,183,0,67279,188,1012,12.119760479041917,573,6.862275449101797,563,6.74251497005988,976,11.688622754491018,835,10.0,1001,11.988023952095809,583,6.982035928143712,733,8.778443113772456,1679,20.107784431137723,5573,1801,8350,2931,5.345028813188416
"Rice Lake, WI Micro Area",0.1,3.5,0.1,87.3,0.9,8.2,39960,39960,"Rice Lake, WI Micro Area",39960,5075,4938,22.282168869705963,331,34.96687947726523,8.272637352756048,34.47831430027276,33363,1771,0,556,308,540,29,16,51,6,7,2,571,267,9895,3,37889,1592,44.8,64619,21.0,859,27.3,1394,17.48400852878465,1515,19.00163050294745,1182,14.825034491408504,972,12.191145114762325,446,5.593879342781889,454,5.694217985701743,472,5.919979932271416,831,10.422676533299889,697,8.742004264392325,7973,401,3,46741,573,213,4.676180021953897,520,11.41602634467618,614,13.479692645444564,475,10.428100987925356,506,11.10867178924259,556,12.206366630076838,190,4.171240395170143,407,8.93523600439078,633,13.89681668496158,3974,2454,4555,727,1.9187627015756552
"Richmond, IN Micro Area",0.0,2.7,0.2,90.3,0.6,6.1,39980,39980,"Richmond, IN Micro Area",39980,4273,5559,20.215841627860783,541,36.67983491867317,11.65500651056035,31.449316942905696,45311,2761,0,1156,833,808,24,15,4,0,148,129,903,619,13859,0,53121,2463,40.9,56652,17.3,813,29.4,3145,26.797886843899114,2249,19.163258350374917,1587,13.522494887525562,654,5.572597137014316,500,4.260395364689843,280,2.3858214042263124,618,5.265848670756646,1695,14.44274028629857,998,8.503749147920928,11736,611,31,66377,597,234,2.88106377739473,716,8.815562669293278,946,11.647377493228268,1116,13.740458015267176,898,11.056390051711402,588,7.239596158581631,522,6.426988426495937,741,9.123368628416646,1834,22.58064516129032,6051,3926,8122,1696,3.1927109805914795
"Richmond, VA Metro Area",0.3,1.7,1.1,79.0,1.2,16.7,40060,40060,"Richmond, VA Metro Area",40060,72336,225465,40.20355574002974,15796,24.43760592853931,8.077051122410156,27.281787209020784,925152,38351,302,11277,13379,13112,662,1309,1137,1328,4778,2892,5340,7393,187734,110,1074741,107910,38.7,84405,19.5,1388,30.8,51095,20.69997893338087,52385,21.2225931387642,35556,14.404705958612196,23697,9.6003014147045,15218,6.165227114359332,9969,4.038713963927466,10840,4.391579834383964,24882,10.080377254533374,21802,8.832585198269296,246836,11602,104,1327321,22773,6288,3.650825906465004,13468,7.819548872180452,20114,11.678230324846869,19129,11.106337271750808,19886,11.545853049612449,15955,9.26350625598746,11008,6.391267744651204,14784,8.583621215200163,42224,24.515342410079253,121944,58118,172235,32887,3.0599930587927697
"Richmond-Berea, KY Micro Area",0.2,3.3,0.1,87.6,1.0,7.7,40080,40080,"Richmond-Berea, KY Micro Area",40080,6702,13294,28.197115682700296,1270,32.970003596096376,11.81007651005047,27.022804211152856,80643,5862,34,1457,1455,1421,10,105,165,82,285,287,1538,1127,20726,41,101146,6959,36.6,58837,18.7,818,27.6,4276,23.591724137931035,4223,23.299310344827585,2522,13.91448275862069,1680,9.268965517241378,803,4.430344827586207,871,4.80551724137931,686,3.7848275862068967,1624,8.959999999999999,1424,7.856551724137931,18125,1517,0,124287,1216,606,3.574166912415216,1756,10.35682689472132,2150,12.680625184311412,1927,11.36537894426423,1957,11.542317900324388,1308,7.714538484222944,926,5.461515777056915,1076,6.346210557357712,3176,18.73193748156886,10198,4892,16955,3314,3.2764518616653158
"Rifle, CO Micro Area",3.4,4.2,4.1,76.1,1.0,11.2,40090,40090,"Rifle, CO Micro Area",40090,4861,13716,40.871229381208416,626,21.2558097147544,9.466873234302378,28.4060876697348,54865,1990,56,309,481,1077,1,87,22,29,744,87,657,453,9672,9,63223,6069,38.8,90267,24.5,1637,30.1,1905,13.79734917071051,2313,16.752371985224887,1801,13.044108061128412,1643,11.899760990801768,1051,7.612080828565221,630,4.562902875353082,1294,9.372057651915696,1059,7.670022452379229,2083,15.086550300572174,13807,1182,0,79153,2013,220,2.217294900221729,960,9.675468655513004,1329,13.394476919975812,904,9.111066317274744,1254,12.638580931263856,1063,10.713565813344085,743,7.48840959483975,1066,10.743801652892564,1832,18.46401935093731,7370,3354,9922,1442,2.2808155259952865
"Rio Grande City-Roma, TX Micro Area",0.0,3.3,0.0,85.8,1.8,9.1,40100,40100,"Rio Grande City-Roma, TX Micro Area",40100,1684,3320,13.2970175677516,116,25.10962821734985,39.92646057469699,21.666893640201558,36715,1427,116,1015,983,637,334,977,473,797,3530,870,1457,1519,7792,38,46794,1239,29.1,38182,24.9,715,34.6,560,22.284122562674096,186,7.401512136888182,418,16.63350576999602,290,11.5399920413848,232,9.23199363310784,110,4.3772383605252685,234,9.31157978511739,98,3.899721448467967,371,14.763231197771589,2513,1859,54,65809,207,179,3.3716330759088344,262,4.935016010548126,271,5.104539461292146,404,7.609719344509323,457,8.608024110001883,367,6.912789602561688,208,3.917875306084008,367,6.912789602561688,1304,24.562064418911284,3973,2298,5309,2917,6.233705175877249
"Riverside-San Bernardino-Ontario, CA Metro Area",0.2,1.3,0.8,85.9,1.3,10.5,40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",40140,255727,467101,24.07028946331359,29245,27.029613038952228,17.260036424678216,31.640061073055968,3029814,93613,3398,41394,60716,104789,7843,14830,8533,16932,70028,11200,27416,56374,725334,1483,3614279,190250,35.6,86031,25.1,1756,34.1,80448,12.394616181038309,109022,16.797009811171918,97864,15.077897746881623,76175,11.736275452349258,54970,8.46922299462604,39951,6.155247004880935,48702,7.50351279396539,34561,5.32481018586994,103808,15.99368929645516,649056,96479,1532,4637725,42689,11365,2.2992807793074848,29472,5.962551969005736,48532,9.818626905530213,56236,11.377241874626986,49376,9.989378597367915,47419,9.593453169730012,35235,7.128478509362007,51479,10.414841639944566,139250,28.172006028910445,477587,225321,494285,150760,4.171233045373642
"Riverton, WY Micro Area",0.9,4.1,0.4,84.1,1.3,9.1,40180,40180,"Riverton, WY Micro Area",40180,3138,4016,25.25450569338662,142,31.211824145992008,6.470100294095468,37.0635698665259,26522,1721,0,397,452,381,2,15,0,0,48,12,126,186,6557,0,30846,2112,39.4,64646,22.1,858,25.6,994,19.55538068070037,843,16.584694078300217,922,18.138894353728112,586,11.528624827857564,417,8.203816643714342,209,4.111745032461145,337,6.629942947078497,320,6.29549478654338,443,8.71532559512099,5083,97,0,39472,428,333,7.671043538355218,461,10.6196728864317,594,13.683483068417416,471,10.850034554250172,434,9.997696383321816,345,7.947477539737388,280,6.450126698917299,368,8.47730937571988,536,12.34738539507026,4787,1905,4341,1502,4.869350969331518
"Roanoke, VA Metro Area",0.1,1.5,0.9,84.5,1.2,11.8,40220,40220,"Roanoke, VA Metro Area",40220,20297,43339,30.575772637707917,3303,32.26172935934532,8.07563950082545,29.08685850212132,225332,12340,41,3560,3212,2859,83,90,132,406,607,917,1526,1900,60356,31,257578,17283,42.8,67447,19.4,986,27.3,10330,19.448732914109275,10493,19.75561998719735,7912,14.896260872839552,4624,8.705802613246979,3079,5.7969650186391535,2061,3.880332868923448,2519,4.742629062017547,6789,12.781940731257295,5038,9.485258124035091,53114,2765,68,314661,4972,2324,5.709091802392709,4382,10.764733338246494,4786,11.757191637801853,5292,13.000221092195446,4374,10.745080698651336,3025,7.43115434691822,2154,5.291473210995652,3669,9.013191834328248,7531,18.500503598889622,27163,18082,40707,5683,2.206321968491097
"Roanoke Rapids, NC Micro Area",0.0,0.8,0.0,88.8,3.4,7.0,40260,40260,"Roanoke Rapids, NC Micro Area",40260,4496,5040,16.43968257309449,309,35.64106342223251,18.09838550108405,29.820868503588944,47507,2443,30,1710,2059,715,12,94,116,102,240,378,1095,1395,14489,0,53793,2077,45.9,45823,22.0,769,30.9,1560,18.13531736805394,1249,14.519879097884214,1197,13.915368518949082,632,7.347128574750059,697,8.102766798418973,386,4.487328528249244,525,6.103231806556615,987,11.474075796326437,1322,15.368518949081608,8602,641,11,65431,384,409,4.333545242636152,891,9.44055944055944,1171,12.407289680016952,481,5.096418732782369,896,9.49353676626404,816,8.645899554990464,558,5.912269548633185,590,6.251324433142615,2176,23.05573214664124,6791,2880,9438,2193,4.07673860911271
"Rochelle, IL Micro Area",0.1,1.6,0.6,89.4,1.1,7.2,40300,40300,"Rochelle, IL Micro Area",40300,4109,5553,24.04140464132673,146,32.86493405309144,8.959875340864823,34.13378596471701,35938,1884,12,625,653,460,87,3,0,108,47,40,428,287,9927,0,41396,2624,42.0,79244,18.8,901,24.4,1888,20.774647887323944,1988,21.875,1374,15.118838028169016,881,9.694102112676056,469,5.160651408450704,254,2.794894366197183,382,4.203345070422535,1135,12.48899647887324,705,7.757482394366197,9088,470,0,51536,317,446,8.454976303317535,850,16.113744075829384,583,11.0521327014218,580,10.995260663507109,535,10.142180094786733,400,7.582938388625592,171,3.2417061611374405,506,9.592417061611377,704,13.345971563981044,5191,2967,5275,1396,3.3723065030437724
"Rochester, MN Metro Area",0.6,3.5,2.5,79.5,1.1,12.8,40340,40340,"Rochester, MN Metro Area",40340,19374,38343,42.29002709327829,4131,22.95961811379177,5.19545865049671,29.55489614243324,155020,3818,2,925,1305,1363,2,36,156,39,262,177,1308,318,31774,20,178705,16750,38.8,89675,19.0,1195,28.8,8482,19.879066279178776,10202,23.91019030655292,6675,15.644042373675823,4142,9.707509140339363,2482,5.817005718571295,1446,3.388956595106403,1466,3.435830130308428,4702,11.019968125996064,2993,7.014624542983032,42668,2141,0,227252,6334,1017,4.290596127072523,2079,8.771041640298696,2964,12.50474623465384,2938,12.395055478209509,2680,11.306585664261908,2605,10.990170020672489,1520,6.41269037674556,1436,6.05830485592541,4873,20.55857908281652,17017,9425,23703,4168,2.332335413110993
