NAME,metropolitan statistical area/micropolitan statistical area,median_rent_burden,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,total_rent_burden
"North Port-Bradenton-Sarasota, FL Metro Area",35840,33.9,3576,3.9177019654243086,4992,5.469006770525208,7548,8.269243410241241,10192,11.165888823155633,9878,10.821884791516027,7920,8.676789587852495,6351,6.957864983895353,9801,10.737527114967461,24514,26.8564166611889,91278
"North Wilkesboro, NC Micro Area",35900,26.9,386,5.487631504122832,550,7.819164060278647,1000,14.21666192777936,666,9.46829684390105,563,8.003980665339778,562,7.989764003411999,487,6.923514358828547,411,5.843048052317315,1011,14.37304520898493,7034
"Norwalk, OH Micro Area",35940,23.7,457,7.3828756058158325,900,14.539579967689823,856,13.82875605815832,814,13.150242326332794,483,7.802907915993538,350,5.654281098546042,187,3.0210016155088852,480,7.754442649434572,1116,18.029079159935378,6190
"Norwich-New London-Willimantic, CT Metro Area",35980,29.9,1151,2.9026075553538107,3029,7.638573662177839,4625,11.66338830887174,4939,12.455237807030816,4963,12.515761335552531,3749,9.454279517829223,2510,6.329752357895798,3596,9.068442023503303,8676,21.879255560599184,39654
"Oak Harbor, WA Micro Area",36020,31.7,238,2.642095914742451,713,7.915186500888099,788,8.74777975133215,1199,13.310390763765541,868,9.63587921847247,1156,12.833037300177619,691,7.670959147424511,836,9.280639431616342,1907,21.17007104795737,9008
"Ocala, FL Metro Area",36100,31.5,1619,4.344792421436814,2003,5.375305262592921,3923,10.527869468373453,3989,10.70498886294716,4013,10.769395915519416,3220,8.641279553444434,2068,5.549741029976116,3143,8.434640259775113,9010,24.179480986501357,37263
"Ocean Pines, MD Micro Area",36180,31.4,263,4.746435661432955,642,11.586356253383865,412,7.435480960115502,526,9.49287132286591,450,8.12127774769897,563,10.160620826565602,308,5.558563436202851,473,8.536365277025808,1270,22.920050532394875,5541
"Odessa, TX Metro Area",36220,30.8,1536,6.917360954739923,2269,10.218419274938077,2335,10.515649628462057,2245,10.110335510020265,1129,5.08444044134204,2328,10.484125197027696,1314,5.917586129250169,1702,7.664940328754785,4883,21.990542670569692,22205
"Ogden, UT Metro Area",36260,27.7,2033,4.084872109144246,4236,8.511322309067895,7168,14.402539733569089,6910,13.884144748739175,6119,12.294801985171492,4669,9.381341799111897,3231,6.491993007695554,4348,8.73636199240491,8668,17.416464063975567,49769
"Oil City, PA Micro Area",36340,25.7,262,5.040400153905348,717,13.793766833397461,518,9.96537129665256,625,12.023855328972683,319,6.136975759907657,429,8.253174297806849,306,5.886879569065025,277,5.328972681800693,886,17.045017314351675,5198
"Okeechobee, FL Micro Area",36380,28.0,44,1.1387163561076603,307,7.945134575569359,319,8.255693581780537,760,19.66873706004141,270,6.987577639751552,220,5.693581780538302,401,10.377846790890269,103,2.665631469979296,761,19.694616977225675,3864
"Oklahoma City, OK Metro Area",36420,28.9,8314,4.091233422729621,18759,9.231109908225278,25743,12.667864084836259,24747,12.17774278473538,21059,10.36291612331767,16560,8.149004748665206,12021,5.915409787663313,16140,7.9423270919961615,44999,22.143542553453237,203215
"Olean, NY Micro Area",36460,28.9,402,4.9690976514215075,783,9.678615574783683,1036,12.80593325092707,875,10.815822002472189,678,8.380716934487022,727,8.986402966625464,433,5.352286773794809,696,8.603213844252164,1620,20.024721878862795,8090
"Olympia-Lacey-Tumwater, WA Metro Area",36500,31.9,944,2.498676548438327,2365,6.259925886712546,4149,10.98200105876125,5045,13.353626257278982,3947,10.44732662784542,4243,11.230809952355743,2486,6.580201164637374,3096,8.194812069878243,9854,26.082583377448387,37780
"Omaha, NE-IA Metro Area",36540,28.5,4603,3.555648251143246,12749,9.848133728834508,17510,13.525831170436287,16252,12.554072426152516,14357,11.090254603880856,11309,8.735786676554195,8357,6.455475219379557,10922,8.436843406253862,26486,20.45946112965023,129456
"Oneonta, NY Micro Area",36580,26.8,214,3.68901913463196,595,10.256852266850542,1024,17.652128943285643,653,11.25667988277883,621,10.705050853301156,485,8.36062747802103,337,5.809343216686778,498,8.584726771246338,1000,17.238407171177382,5801
"Ontario, OR-ID Micro Area",36620,26.4,453,7.435981615233092,720,11.818778726198293,653,10.718975705843729,667,10.948785292186473,869,14.264609323703217,379,6.221273801707157,376,6.172028890347998,300,4.9244911359159556,1039,17.055154300722258,6092
"Opelousas, LA Micro Area",36660,30.1,410,4.325350775398248,1089,11.48855364489925,1047,11.045468931321869,709,7.4796919506277035,829,8.745648275134508,697,7.353096318177023,461,4.86338221331364,654,6.899461968562084,2290,24.15866652600485,9479
"Orangeburg, SC Micro Area",36700,33.8,397,3.5414808206958073,575,5.129348795718109,803,7.163247100802854,881,7.8590544157002675,920,8.206958073148975,706,6.297948260481713,457,4.07671721677074,707,6.306868867082962,2784,24.834968777876895,11210
"Orlando-Kissimmee-Sanford, FL Metro Area",36740,34.4,7153,1.9756666804767231,19655,5.428733203518803,33628,9.288091588294597,41361,11.42395492397564,40190,11.10052340114071,33911,9.366256507989117,27046,7.47013575285523,41221,11.385286765822872,99920,27.59801687588902,362055
"Oshkosh-Neenah, WI Metro Area",36780,25.7,1177,4.781248730552058,3373,13.701913311938904,3510,14.258439289921599,3340,13.567859609213146,2715,11.028963724255595,2162,8.782548645245155,1341,5.4474550107649184,1973,8.014786529633993,4004,16.265182597392048,24617
"Oskaloosa, IA Micro Area",36820,21.9,323,11.293706293706293,398,13.916083916083915,357,12.482517482517483,268,9.37062937062937,219,7.657342657342657,151,5.27972027972028,157,5.489510489510489,180,6.293706293706294,305,10.664335664335663,2860
"Othello, WA Micro Area",36830,29.5,55,2.8205128205128207,470,24.102564102564102,105,5.384615384615385,107,5.487179487179487,158,8.102564102564102,165,8.461538461538462,124,6.3589743589743595,115,5.897435897435897,459,23.53846153846154,1950
"Ottawa, IL Micro Area",36837,26.1,980,6.290519288786187,1574,10.10334424545863,1965,12.613133063739648,2187,14.038128249566725,1773,11.380704794916234,1032,6.624301944925862,714,4.583092624687079,1072,6.881057834264073,2883,18.505680724051608,15579
"Ottawa, KS Micro Area",36840,28.0,141,5.162943976565361,387,14.170633467594287,399,14.610032954961552,214,7.835957524716221,214,7.835957524716221,208,7.616257781032589,216,7.909190772610765,242,8.861222995239839,516,18.894177956792387,2731
"Ottumwa, IA Micro Area",36900,28.5,313,6.823632003488118,449,9.788532810115544,631,13.756267713102247,400,8.720296490080663,478,10.420754305646392,292,6.365816437758884,273,5.951602354480053,266,5.798997165903641,1160,25.28885982123392,4587
"Owatonna, MN Micro Area",36940,33.4,168,5.5721393034825875,237,7.860696517412935,252,8.358208955223882,376,12.470978441127695,154,5.107794361525705,304,10.082918739635158,225,7.462686567164178,443,14.693200663349918,630,20.8955223880597,3015
"Owensboro, KY Metro Area",36980,26.8,698,4.8617399178101275,1645,11.457825450999511,1636,11.39513826008219,1873,13.045900954238352,1509,10.510552343804417,1296,9.02695549209445,902,6.282649578602772,671,4.67367834505816,2559,17.82405795082538,14357
"Owosso, MI Micro Area",37020,29.0,274,4.796079117801506,615,10.764922107474181,766,13.40801680378085,490,8.576929809207073,637,11.150008751969192,357,6.248906003850867,456,7.981795904078417,454,7.946788027306144,1260,22.054962366532468,5713
"Oxford, MS Micro Area",37060,31.3,172,2.0717899301373164,621,7.480125271019032,990,11.924837388581064,877,10.563719585642014,733,8.829197783666586,545,6.5646832088653335,493,5.9383281137075405,340,4.095398699108649,2303,27.74030354131535,8302
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",37100,34.4,2203,2.210582297279669,5559,5.578132996176887,9570,9.60293807760619,10659,10.695686203678617,10354,10.389636453033907,9929,9.963173685742095,7071,7.095337005930341,11264,11.302768495941077,27709,27.80436898562068,99657
"Ozark, AL Micro Area",37120,24.7,261,3.415336299398063,892,11.672337084532845,1235,16.160690918607695,1100,14.39413766029835,760,9.945040565297043,615,8.047631510075897,491,6.425019628369537,391,5.116461659251505,1119,14.642763674430778,7642
"Paducah, KY-IL Metro Area",37140,27.7,637,5.446772124839675,1409,12.047883710987602,1305,11.15861479264643,1276,10.910645575032065,1191,10.183839247541684,960,8.208636169303121,843,7.208208636169303,896,7.661393758016247,2013,17.212483967507485,11695
"Pahrump, NV Micro Area",37220,28.3,207,3.8086476540938365,626,11.517939282428703,497,9.144434222631096,558,10.266789328426864,714,13.13707451701932,342,6.292548298068078,82,1.5087396504139836,594,10.92916283348666,1090,20.055197792088318,5435
"Palatka, FL Micro Area",37260,31.0,215,2.561353347629259,583,6.945437217059805,967,11.520133428639506,835,9.947581605908983,676,8.053371455801765,1028,12.246842983083155,604,7.19561591613057,685,8.160590898260663,1374,16.368834882058614,8394
"Palestine, TX Micro Area",37300,33.2,154,2.998442367601246,454,8.83956386292835,416,8.09968847352025,560,10.903426791277258,315,6.133177570093458,274,5.334890965732087,385,7.496105919003115,351,6.83411214953271,1237,24.084890965732086,5136
"Palm Bay-Melbourne-Titusville, FL Metro Area",37340,32.2,1773,3.049850345752916,3531,6.073898235111982,6455,11.103657068152888,6948,11.951697801630715,6390,10.991846423779544,4798,8.253345718512401,3617,6.221832318436715,5674,9.760209171913166,15270,26.26690060893797,58134
"Pampa, TX Micro Area",37420,30.2,35,1.6309412861136998,204,9.50605778191985,280,13.047530288909599,160,7.455731593662628,217,10.11183597390494,165,7.688723205964585,208,9.692451071761417,110,5.125815470643056,425,19.804287045666356,2146
"Panama City-Panama City Beach, FL Metro Area",37460,32.8,578,2.221624322558327,1110,4.266441173079141,2444,9.393857862167044,3430,13.18368758888419,2669,10.258677018872275,3741,14.379059845485646,2372,9.11711573202137,2738,10.523888226928547,5526,21.23995848868048,26017
"Paragould, AR Micro Area",37500,28.8,170,2.7208706786171577,418,6.690140845070422,898,14.37259923175416,906,14.500640204865556,549,8.786811779769527,495,7.922535211267606,277,4.433418693982074,506,8.098591549295776,1398,22.37516005121639,6248
"Paris, TN Micro Area",37540,24.2,275,8.532423208191126,230,7.136208501396214,366,11.35587961526528,523,16.227117592305305,264,8.19112627986348,175,5.429723859757989,163,5.0573999379460135,140,4.343779087806392,484,15.017064846416384,3223
"Paris, TX Micro Area",37580,29.3,422,5.0648103696591456,815,9.781565050408066,822,9.865578492558809,732,8.785405664906385,1002,12.025924147863657,377,4.5247239558329335,261,3.132501200192031,598,7.177148343734998,2261,27.13634181469035,8332
"Parkersburg-Vienna, WV Metro Area",37620,30.3,365,3.875557443193884,1107,11.75408791675515,925,9.821618177957102,697,7.400722021660649,899,9.545551072414526,827,8.781057549373541,811,8.611170099808877,875,9.29071989806753,1592,16.90380123168401,9418
"Payson, AZ Micro Area",37740,27.7,362,6.818609907703898,425,8.005274062912036,817,15.388962139762667,476,8.96590695046148,525,9.88886796006781,306,5.763797325296666,304,5.72612544735355,354,6.667922395931438,1166,21.962704840836317,5309
"Pella, IA Micro Area",37800,24.9,224,7.506702412868632,391,13.103217158176944,515,17.258713136729224,280,9.383378016085791,273,9.148793565683647,238,7.975871313672922,99,3.3176943699731907,214,7.171581769436998,570,19.101876675603215,2984
"Pensacola-Ferry Pass-Brent, FL Metro Area",37860,29.8,2058,3.4044665012406945,4616,7.636062861869314,7441,12.309346567411083,7415,12.266335814722911,6848,11.328370554177006,4625,7.650951199338296,4302,7.116625310173698,5782,9.564929693961952,13252,21.922249793217535,60450
"Peoria, IL Metro Area",37900,28.1,1962,4.730332473419003,4346,10.478096294331799,5669,13.667815897967547,4536,10.936181498179714,3993,9.627022205077512,2968,7.155773079055862,2002,4.826771463702776,2684,6.471056248041084,9744,23.49253803312679,41477
"Peru, IN Micro Area",37940,25.0,249,7.515846664654393,449,13.552671294898882,525,15.84666465439179,291,8.783579837005735,263,7.938424388771506,315,9.507998792635073,114,3.4409900392393604,229,6.912164201629943,596,17.989737398128586,3313
"Petoskey, MI Micro Area",37950,26.0,149,4.3952802359882,384,11.327433628318584,417,12.300884955752213,512,15.103244837758112,404,11.91740412979351,314,9.262536873156343,115,3.392330383480826,320,9.43952802359882,471,13.893805309734514,3390
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",37980,30.5,30388,3.7636392910664966,64281,7.961382692807867,94436,11.696164278371583,98601,12.21201124583545,86155,10.670539131296367,68445,8.477105807458416,48688,6.030145774761274,66108,8.187661782737395,204416,25.317496686937247,807410
"Phoenix-Mesa-Chandler, AZ Metro Area",38060,30.5,19363,3.100739193932717,44983,7.203457685310923,70076,11.221783801788414,81243,13.010037408081171,73284,11.735504368546465,55430,8.876412411283917,43259,6.927380921878604,59084,9.46155422890671,142725,22.8556009633862,624464
"Picayune, MS Micro Area",38100,28.9,148,4.016282225237449,289,7.842605156037992,268,7.2727272727272725,580,15.739484396200815,370,10.040705563093622,212,5.753052917232022,191,5.1831750339213025,220,5.970149253731343,862,23.3921302578019,3685
"Pierre, SD Micro Area",38180,24.8,168,8.080808080808081,217,10.437710437710438,336,16.161616161616163,230,11.063011063011064,175,8.417508417508419,236,11.351611351611352,123,5.916305916305916,172,8.273208273208272,230,11.063011063011064,2079
"Pikeville, KY Micro Area",38210,31.7,643,6.361297981796597,792,7.835377918480411,687,6.796596755045509,671,6.638306292045905,707,6.9944598337950135,526,5.203798971111991,417,4.125445191927186,793,7.845271072417886,2132,21.09220419469727,10108
"Pine Bluff, AR Micro Area",38220,29.3,572,6.000209797545368,829,8.69610825553341,987,10.353508863946292,953,9.99685303681947,905,9.493338927934543,926,9.713626350571698,632,6.629602433651527,713,7.479282492394838,1709,17.927200251757057,9533
"Pinehurst-Southern Pines, NC Metro Area",38240,29.0,377,3.7205171222737587,858,8.46738379551959,1345,13.273462942859963,1126,11.112207638409158,1011,9.977301884930426,991,9.77992697128195,770,7.598934175466299,642,6.335734728116056,1909,18.839435507746966,10133
"Pittsburg, KS Micro Area",38260,30.6,477,7.527221082531166,353,5.570459207827048,652,10.28878017989585,794,12.529588133186051,581,9.16837620325075,650,10.257219504497396,285,4.497396244279628,529,8.347798642890957,1546,24.396402083004574,6337
"Pittsburgh, PA Metro Area",38300,27.3,17809,5.687032773326606,31905,10.188375576000077,39577,12.638311868715094,38510,12.297581677848706,33547,10.71272325491536,25141,8.028395247021406,15971,5.100095481093785,22478,7.178006776283646,61794,19.73297227216263,313151
"Pittsfield, MA Metro Area",38340,32.4,796,4.689248895434463,1334,7.85861561119293,1504,8.860088365243005,1857,10.939617083946981,1686,9.932253313696613,1602,9.43740795287187,1484,8.742268041237114,1511,8.901325478645067,4102,24.164948453608247,16975
"Plainview, TX Micro Area",38380,26.6,346,7.0814572247237,527,10.785918952108064,561,11.481784690953747,529,10.826852230863693,602,12.320916905444127,324,6.63119115841179,211,4.318460908718788,261,5.341792877609496,946,19.361440851412198,4886
"Platteville, WI Micro Area",38420,27.1,347,5.636777128005198,677,10.99740090968161,717,11.647173489278751,796,12.930474333983105,614,9.974009096816113,467,7.58609486679662,343,5.571799870045484,533,8.658219623131904,1102,17.901234567901234,6156
"Plattsburgh, NY Micro Area",38460,28.5,614,5.923781958514231,960,9.261939218523878,989,9.54172696575012,1504,14.510371442354074,1020,9.84081041968162,742,7.158707187650748,434,4.1871683550410035,691,6.666666666666667,2616,25.238784370477568,10365
"Plymouth, IN Micro Area",38500,26.8,180,4.41717791411043,299,7.337423312883436,501,12.294478527607362,588,14.429447852760735,693,17.006134969325153,271,6.6503067484662575,278,6.822085889570552,165,4.049079754601228,662,16.245398773006134,4075
"Pocatello, ID Metro Area",38540,28.5,402,3.843947217441193,951,9.093516924842227,1203,11.503155479059094,1559,14.907248039778159,1170,11.187607573149743,644,6.157965194109773,676,6.463951042264296,964,9.217823675655001,2299,21.9831707783515,10458
"Ponca City, OK Micro Area",38620,24.9,345,6.395995550611791,637,11.809417871709305,477,8.843159065628477,982,18.205413422321097,383,7.100482017055988,376,6.970708194289951,420,7.786429365962181,442,8.194289951798295,768,14.238042269187986,5394
"Ponce, PR Metro Area",38660,31.8,438,1.492791656726083,1032,3.5172625336559764,1532,5.221362598411779,1911,6.513070447496677,2131,7.262874475989229,1747,5.954125626256774,1046,3.564977335469139,1185,4.038717153471252,4304,14.668893357417948,29341
